mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit
3.52392279,1,1.0,6,0.499982168,83,0.105711242,74,0.0324243021,-1,-1,398.329802
