mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
1.91309676,1,1.0,6,0.499982168,83,0.0243303652,51,0.0302416637,5,0.162177084,165.009081,90,30,0.130466,0.0089
