mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
2.02793421,1,1.0,6,0.499982168,83,0.0243303652,50,0.0457856879,-1,-1,196.276877,60,80,0.354223,0.011
