mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
1.84617683,1,1.0,6,0.499982168,51,0.0172809507,50,0.0339700265,56,0.0319175791,174.312189,120,80,0.265156,0.016
