mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit
2.09115077,1,1.0,6,0.499982168,74,0.0295633343,51,0.0158408715,50,0.0265852381,192.300953
