mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit
1.98071751,1,0.453389653,6,0.226686741,51,0.0156700085,5,1.0,-1,-1,86.0715096
