mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,geo_number,spc,energy_ratio
3.10106581,1,1.0,6,0.499982168,51,0.0576031689,50,0.177234921,-1,-1,282.637655,30,120,0.8904480847988437
2.29119281,1,0.592894161,6,0.296436508,74,0.0316633543,5,1.0,-1,-1,121.886437,30,120,0.9083543597611229
3.13037642,1,1.0,6,0.499982168,74,0.116346025,5,0.616272919,-1,-1,243.302782,60,120,0.5969202094612586
2.05961469,1,1.0,6,0.499975397,29,0.143471435,5,0.670324173,-1,-1,115.543226,120,120,0.8608864065729248
1.63408382,1,1.0,6,0.499982168,29,0.0496637651,5,0.681143753,-1,-1,84.0897963,60,120,0.9773707033181607
2.47786007,1,0.994532141,6,0.497248336,50,0.143950424,5,1.0,-1,-1,161.634924,120,120,0.599964815073096
3.85163542,1,1.0,6,0.499982168,83,0.0251693433,74,0.123975273,-1,-1,378.60635,30,120,0.6769992012070649
2.26137808,1,1.0,6,0.499975397,51,0.0979242516,50,0.0196925406,5,0.194610244,188.069588,90,120,0.6790833534088172
2.55617979,1,1.0,6,0.499975397,83,0.0346773597,29,0.143471435,-1,-1,218.928679,30,120,0.8838104958855825
2.29461381,1,1.0,6,0.499975397,50,0.096493449,29,0.0404663023,5,0.216233604,178.846669,120,120,0.5638257743853732
3.71844752,1,1.0,6,0.499982168,74,0.0991802183,29,0.154509491,-1,-1,302.604239,90,120,0.4231843309792187
2.55633849,1,1.0,6,0.499975397,74,0.0305166363,50,0.0905856868,-1,-1,238.513067,30,120,0.8319856344064209
2.08605504,1,1.0,6,0.499982168,74,0.0267023665,50,0.0472626456,-1,-1,190.706277,90,120,0.5962434543356706
2.46974501,1,0.833256659,6,0.416613471,83,0.0601212323,5,1.0,-1,-1,172.240132,120,120,0.5313985849953721
2.50694468,1,1.0,6,0.499975397,74,0.0279735833,51,0.0921640015,-1,-1,236.37677,30,120,0.8523279108394933
2.26137808,1,1.0,6,0.499975397,51,0.0979242516,50,0.0196925406,5,0.194610244,188.069588,30,120,0.9465490243314864
2.54619353,1,1.0,6,0.499975397,74,0.0330596894,51,0.0499221675,50,0.0354465731,239.70168,90,120,0.4827435367508147
2.96199549,1,1.0,6,0.499982168,50,0.200866244,29,0.0275909806,5,0.227047918,244.136836,30,120,0.940382152683564
3.3265037,1,1.0,6,0.499982168,83,0.0771859861,50,0.059078307,29,0.0772547457,327.834803,90,120,0.370907771114126
3.78562602,1,1.0,6,0.499982168,83,0.0402709493,74,0.106809466,-1,-1,382.211192,60,120,0.42552206823973937
2.7338444,1,1.0,6,0.499975397,74,0.0712054848,51,0.0268811671,-1,-1,264.289689,90,120,0.4447660043870215
2.15841865,1,1.0,6,0.499975397,51,0.0441619174,50,0.0275695569,56,0.0561742878,219.537196,30,120,0.9565339360204898
2.42258326,1,1.0,6,0.499975397,83,0.0178979921,51,0.103684502,-1,-1,235.331434,30,120,0.8777656620471922
2.10967533,1,1.0,6,0.499975397,29,0.121398907,5,0.281103686,56,0.0408540275,157.435608,60,120,0.8574931215052809
2.63982582,1,1.0,6,0.499975397,83,0.0592870989,74,0.0216159507,-1,-1,291.708717,60,120,0.5844485792897083
2.54911388,1,1.0,6,0.499975397,83,0.0223724902,29,0.183937738,-1,-1,202.01733,120,120,0.5734017801671126
2.4554145,1,1.0,6,0.499982168,51,0.0662436443,56,0.145544161,-1,-1,280.846114,30,120,0.901781752019171
1.59648123,1,1.0,6,0.499982168,51,0.0216011884,5,0.729796878,-1,-1,83.864776,90,120,0.9771060239130711
2.81766038,1,1.0,6,0.499982168,51,0.192970616,5,0.194612501,56,0.0178738443,252.09278,60,120,0.6846178473164362
3.19051058,1,1.0,6,0.499982168,74,0.0324243021,51,0.181449982,-1,-1,298.669997,60,120,0.5235089198544423
2.59344586,1,1.0,6,0.499982168,29,0.281428002,5,0.940627087,-1,-1,142.481239,30,120,0.9532832925484032
2.81676388,1,1.0,6,0.499982168,51,0.123846813,50,0.076801799,5,0.356789585,230.542691,60,120,0.6924742294184026
2.73426314,1,1.0,6,0.499975397,74,0.0686624318,50,0.031508065,-1,-1,262.751093,90,120,0.44359634330345266
2.52744824,1,1.0,6,0.499975397,83,0.0514567273,50,0.0472620975,-1,-1,267.561586,90,120,0.4671195273174505
2.51142739,1,1.0,6,0.499982168,50,0.150649683,5,0.940627087,-1,-1,167.422394,30,120,0.961570769250276
2.69996297,1,1.0,6,0.499975397,74,0.0635763257,51,0.0192008336,50,0.0196925406,259.215059,60,120,0.6066879889436915
1.77385015,1,1.0,6,0.499982168,74,0.0200267748,5,0.275701043,56,0.0280874696,139.082086,60,120,0.8632447476194703
1.89610965,1,1.0,6,0.499982168,51,0.0619234066,50,0.0147695767,5,0.113523959,155.413535,120,120,0.6862994332373937
3.11254026,1,1.0,6,0.499982168,51,0.132487289,50,0.0472626456,29,0.0993275302,263.930915,90,120,0.4383090948281328
2.75392371,1,1.0,6,0.499982168,50,0.189050582,5,0.518966669,-1,-1,211.089703,90,120,0.5797239726635307
1.66614501,1,1.0,6,0.499982168,29,0.0607001574,5,0.616272919,-1,-1,88.6059607,30,120,0.9810144036313381
2.8853999,1,1.0,6,0.499982168,51,0.118086496,29,0.115882119,56,0.0459613139,260.494017,120,120,0.38200845706170994
2.50679212,1,1.0,6,0.499975397,83,0.0469822293,51,0.0288012505,50,0.0256003028,262.867642,120,80,0.10508737890812794
1.89703092,1,1.0,6,0.499982168,50,0.0561243916,29,0.0331091767,5,0.162177084,142.971597,120,80,0.3824087917030482
2.54653202,1,1.0,6,0.499982168,51,0.0777642781,29,0.137954903,5,0.90819167,156.829882,120,80,0.2900858127311258
2.02085476,1,1.0,6,0.499982168,83,0.0201354746,50,0.0531704763,-1,-1,192.478277,120,80,0.1795355166490926
2.08556761,1,1.0,6,0.499982168,74,0.0305169902,51,0.0403222183,-1,-1,192.674226,30,80,0.6321147749581493
2.32202063,1,1.0,6,0.499975397,51,0.111364835,50,0.00787701624,56,0.0136180092,220.063539,60,80,0.45975843010547884
2.70123541,1,1.0,6,0.499975397,74,0.0508610606,29,0.110362643,-1,-1,225.72811,60,80,0.3392339386540516
3.38997297,1,1.0,6,0.499982168,83,0.0889316797,29,0.148991295,-1,-1,321.321383,90,80,0.1310677885007039
2.32634378,1,1.0,6,0.499975397,51,0.0499221675,29,0.106683888,56,0.0255337672,199.432864,30,80,0.6902595264293803
2.11976421,1,1.0,6,0.499975397,51,0.0960041682,5,0.432467209,-1,-1,155.406296,60,80,0.6276789945258385
2.52638126,1,1.0,6,0.499975397,83,0.0234911147,74,0.0190728977,51,0.0652828344,252.406151,30,80,0.5118495919334426
2.01026236,1,1.0,6,0.499975397,50,0.0236310487,56,0.0987305663,-1,-1,218.851188,120,80,0.23013393394978365
1.70870039,1,1.0,6,0.499982168,50,0.0162465344,29,0.0469046671,5,0.518966669,98.6830406,90,80,0.7084191479767632
2.00534981,1,1.0,6,0.499982168,83,0.015101606,51,0.0201611091,50,0.0413548149,187.872471,90,80,0.2891311905584195
1.74406902,1,0.770771348,6,0.38536671,50,0.0151784461,5,1.0,-1,-1,80.4047999,30,80,0.9641454467849772
3.2313705,1,1.0,6,0.499982168,83,0.0637623364,51,0.0604833274,50,0.0620322223,334.126102,30,80,0.3699826401039988
1.84099641,1,1.0,6,0.499982168,51,0.0518428521,56,0.0306408759,-1,-1,174.070275,30,80,1
1.97951529,1,1.0,6,0.499982168,51,0.0547230105,50,0.0162465344,29,0.0303500787,169.025961,120,80,0.3125469709677826
2.01026236,1,1.0,6,0.499975397,50,0.0236310487,56,0.0987305663,-1,-1,218.851188,60,80,0.4682364388003428
1.90773664,1,1.0,6,0.499982168,51,0.0547230105,50,0.0162465344,56,0.0140437348,174.583435,30,80,0.7853958870929804
2.18856499,1,1.0,6,0.499975397,51,0.0825635847,56,0.0459607809,-1,-1,219.514971,30,80,0.6972654434805158
2.60686668,1,1.0,6,0.499982168,83,0.083897811,5,0.973062504,-1,-1,201.119443,120,80,0.16644962015905015
2.39171745,1,1.0,6,0.499982168,51,0.0432023767,56,0.165971411,-1,-1,280.704705,120,80,0.12673068295643733
3.19051058,1,1.0,6,0.499982168,74,0.0324243021,51,0.181449982,-1,-1,298.669997,120,80,1
2.01944479,1,1.0,6,0.499982168,83,0.0192964965,50,0.0546474339,-1,-1,191.729698,30,80,0.6636964760443761
2.54402724,1,1.0,6,0.499975397,83,0.0626429724,51,0.0134405835,50,0.0137847784,279.136648,60,80,0.25492083634999296
2.14499635,1,1.0,6,0.499982168,74,0.0429145175,51,0.0144007922,50,0.00738478837,200.643915,60,80,0.38607697329696894
2.44952874,1,1.0,6,0.499975397,51,0.0288012505,50,0.0669546381,29,0.0772538498,205.601928,90,80,0.2777801362860837
2.39316622,1,1.0,6,0.499975397,83,0.0581684744,50,0.0177232866,5,0.194610244,232.820952,30,80,0.5459819241373692
3.37408353,1,1.0,6,0.499982168,83,0.115778979,51,0.00576031689,50,0.0265852381,385.257998,60,80,0.15473714042469214
2.17288564,1,1.0,6,0.499975397,51,0.0460820007,29,0.0478238118,56,0.0561742878,209.835398,60,80,0.46303191214722295
1.97428365,1,1.0,6,0.499982168,51,0.038882139,50,0.0487396032,-1,-1,175.165045,90,80,0.4250925650766624
2.70446709,1,1.0,6,0.499975397,83,0.0391518578,74,0.044503428,-1,-1,286.586102,120,80,0.1163135979732637
3.02075356,1,1.0,6,0.499982168,83,0.0771859861,50,0.0708939684,5,0.324354168,286.561641,90,80,0.11505721422432932
1.87475843,1,1.0,6,0.499982168,51,0.0273615052,29,0.0524228632,56,0.0280874696,164.157762,120,80,1
2.34107648,1,0.790525548,6,0.395248677,51,0.0364294214,50,0.0583786387,5,1.0,140.413051,30,80,0.836825009265113
2.81676388,1,1.0,6,0.499982168,51,0.123846813,50,0.076801799,5,0.356789585,230.542691,120,80,1
3.86544673,1,1.0,6,0.499982168,74,0.13160452,29,0.0607001574,-1,-1,342.822448,30,80,0.3510588618654832
1.88812432,1,1.0,6,0.499982168,51,0.0662436443,56,0.0178738443,-1,-1,174.365507,120,80,0.3148027248037689
2.53792097,1,1.0,6,0.499975397,74,0.0343312159,51,0.0825635847,-1,-1,240.248044,60,80,1
1.91505616,1,1.0,6,0.499982168,51,0.0316817429,50,0.0398778572,56,0.0140437348,174.771768,90,80,0.4194807176647555
2.55167878,1,1.0,6,0.499975397,83,0.0268469882,29,0.169222719,-1,-1,207.957313,120,80,0.2115761707029668
2.81766038,1,1.0,6,0.499982168,51,0.192970616,5,0.194612501,56,0.0178738443,252.09278,120,80,0.13086125966526266
1.72454936,1,1.0,6,0.499982168,74,0.0228877427,5,0.583837502,-1,-1,103.260529,120,80,0.5005995073139892
2.69445806,1,1.0,6,0.499982168,51,0.184330141,5,0.518966669,-1,-1,210.265157,120,80,0.18925843526869976
1.66483756,1,1.0,6,0.499982168,51,0.0360019806,5,0.567619794,-1,-1,98.2339347,120,80,0.6961226505910741
2.05995155,1,1.0,6,0.499975397,51,0.0748832512,5,0.410843848,56,0.0204270137,157.721708,60,80,1
2.87922366,1,1.0,6,0.499982168,29,0.353164552,5,0.518966669,-1,-1,170.486338,30,80,1
3.12230965,1,1.0,6,0.499982168,51,0.103685704,50,0.0797557144,29,0.0938093341,265.037578,30,80,1
2.54336168,1,1.0,6,0.499975397,83,0.0123048696,29,0.21704653,-1,-1,189.461637,90,80,0.3310049119441362
2.14375918,1,1.0,6,0.499975397,83,0.0492194783,5,0.562207371,-1,-1,166.527662,120,80,0.2543620611118824
2.4798091,1,1.0,6,0.499975397,83,0.0268469882,50,0.0905856868,-1,-1,243.962547,60,80,0.3028068416118887
3.38997297,1,1.0,6,0.499982168,83,0.0889316797,29,0.148991295,-1,-1,321.321383,60,80,0.2142656350933797
2.230902,1,1.0,6,0.499975397,83,0.0436263558,51,0.0249610837,5,0.389220488,187.794356,120,80,0.19653628195316614
1.97966706,1,1.0,6,0.499982168,51,0.0230412676,50,0.0649861377,-1,-1,175.294189,60,80,0.5839797877113048
1.75429126,1,1.0,6,0.499982168,74,0.0219340867,5,0.421660418,56,0.0140437348,120.81092,60,80,0.6480496219948619
3.35632366,1,1.0,6,0.499982168,83,0.0385929931,29,0.314537179,-1,-1,252.736826,120,80,0.14340673903590045
1.73701083,1,1.0,6,0.499982168,50,0.0162465344,56,0.062558455,-1,-1,173.458792,30,80,0.7849013652703405
3.47777267,1,1.0,6,0.499982168,74,0.133511832,5,0.324354168,-1,-1,296.950289,30,80,0.3892299801847056
2.02359471,1,1.0,6,0.499982168,83,0.0293642339,51,0.0360019806,-1,-1,200.651818,30,80,0.6414716785860577
2.11331615,1,1.0,6,0.499975397,51,0.0595225843,56,0.0663877946,-1,-1,219.199049,60,80,0.4617422543081341
1.8898451,1,1.0,6,0.499982168,83,0.0285252557,50,0.0177234921,5,0.227047918,157.320728,120,80,0.2694650558947346
2.43698974,1,1.0,6,0.499975397,51,0.0307213338,50,0.0807394165,29,0.0478238118,211.24001,60,80,0.4125310223521569
3.45154191,1,1.0,6,0.499982168,74,0.0724778518,51,0.0460825352,50,0.076801799,321.521457,90,80,0.09669806287426179
1.76457683,1,1.0,6,0.499982168,51,0.0475226144,5,0.259483334,56,0.0140437348,133.371542,120,80,0.4713527294506677
2.05747715,1,1.0,6,0.499975397,51,0.063362751,29,0.0367875475,5,0.583830732,133.962003,60,80,0.6613317208785736
2.00639438,1,1.0,6,0.499982168,83,0.0218134309,51,0.0489626936,-1,-1,193.571565,90,80,0.26782774118265296
1.98762264,1,1.0,6,0.499982168,83,0.0134236498,51,0.0633634858,-1,-1,186.061639,60,80,0.44731965729981904
3.5509327,1,1.0,6,0.499982168,74,0.0915509707,51,0.0547230105,50,0.0384008995,332.787889,60,80,0.16770485652556538
2.70135988,1,1.0,6,0.499982168,83,0.0704741613,50,0.0413548149,5,0.778450003,217.115804,120,80,1
2.61781731,1,1.0,6,0.499982168,50,0.168373175,5,0.746014586,-1,-1,186.199022,120,80,0.22698551659172347
1.95705244,1,1.0,6,0.499982168,29,0.135195805,5,0.0486531252,56,0.0102136253,143.347192,60,80,1
2.21856143,1,1.0,6,0.499975397,51,0.063362751,50,0.0472620975,5,0.281103686,175.601677,90,80,0.40136354926688
2.43960525,1,0.963453012,6,0.481709326,51,0.0804720226,50,0.0540732141,5,1.0,158.482209,90,80,0.4238384760925662
2.02793421,1,1.0,6,0.499982168,83,0.0243303652,50,0.0457856879,-1,-1,196.276877,60,80,0.40642924264728664
2.71926408,1,1.0,6,0.499975397,83,0.0346773597,74,0.049589534,-1,-1,285.462939,30,80,1
3.41318801,1,1.0,6,0.499982168,74,0.0724778518,51,0.120966655,-1,-1,321.178101,30,80,0.3921443315292657
1.96747424,1,1.0,6,0.499982168,51,0.0590432482,50,0.0280621958,-1,-1,175.000621,120,80,0.30641765408485355
2.1655393,1,1.0,6,0.499982168,83,0.0159405841,74,0.0390998937,-1,-1,213.871892,60,80,0.35984322166625166
2.74114136,1,1.0,6,0.499975397,74,0.0724770113,51,0.0249610837,-1,-1,265.169728,120,80,0.11652815848563879
2.5074282,1,0.880871325,6,0.440419955,83,0.0665128584,5,1.0,-1,-1,179.98254,30,80,0.628607226902905
2.11331615,1,1.0,6,0.499975397,51,0.0595225843,56,0.0663877946,-1,-1,219.199049,120,80,0.19363455181521635
2.15077311,1,1.0,6,0.499982168,74,0.0429145175,50,0.0221543651,-1,-1,200.767389,90,80,0.27187800112214
3.10588994,1,1.0,6,0.499982168,51,0.0460825352,50,0.189050582,-1,-1,282.690775,120,80,0.09303343816584035
3.52150706,1,1.0,6,0.499982168,74,0.051497421,29,0.292464395,-1,-1,254.131161,120,80,0.15250548161950733
3.76419723,1,1.0,6,0.499982168,74,0.122067961,50,0.0472626456,-1,-1,352.171557,120,80,0.052750218289505234
2.62682988,1,1.0,6,0.499982168,50,0.115202699,56,0.104689659,-1,-1,281.652007,60,80,0.316862276246086
2.07234058,1,0.474315329,6,0.237149206,74,0.013570009,5,1.0,-1,-1,94.3120868,90,80,0.6524555704842757
2.87269891,1,1.0,6,0.499982168,50,0.180188836,56,0.0485147202,-1,-1,282.326472,30,80,0.5721009375261746
1.95705244,1,1.0,6,0.499982168,29,0.135195805,5,0.0486531252,56,0.0102136253,143.347192,90,80,0.4718965887173297
2.96463849,1,1.0,6,0.499982168,83,0.083897811,51,0.0518428521,5,0.389225002,280.587257,60,80,0.22702567497639262
2.50167355,1,1.0,6,0.499975397,83,0.0447449803,51,0.0307213338,50,0.0275695569,260.641929,30,80,0.5106092715383759
2.48619932,1,1.0,6,0.499975397,83,0.0302028617,50,0.0846779246,-1,-1,247.022828,30,80,1
2.01026236,1,1.0,6,0.499975397,50,0.0236310487,56,0.0987305663,-1,-1,218.851188,90,80,0.34632935153387817
2.69186222,1,1.0,6,0.499982168,51,0.0950452288,50,0.0443087302,56,0.0817090025,281.486259,120,80,0.10002765191630075
2.12926035,1,1.0,6,0.499975397,83,0.0302028617,50,0.0354465731,5,0.540584011,158.658738,120,80,0.24541477300759912
3.21924494,1,1.0,6,0.499982168,74,0.0209804308,50,0.203820159,-1,-1,293.511533,60,80,0.2302934201060411
1.70955893,1,1.0,6,0.499982168,83,0.0109067154,50,0.0221543651,5,0.518966669,108.087953,30,80,0.8986184368291399
1.59439704,1,1.0,6,0.499982168,50,0.0206774074,5,0.746014586,-1,-1,82.6760404,60,80,0.9294784343737414
2.71890888,1,1.0,6,0.499975397,74,0.0559471666,29,0.0956476236,-1,-1,231.777208,30,80,0.5367764749887843
1.72816211,1,1.0,6,0.499982168,50,0.0472626456,5,0.454095835,-1,-1,110.223748,120,80,1
2.44569295,1,1.0,6,0.499975397,74,0.0686624318,5,0.345973767,-1,-1,196.860255,90,80,0.2654606912520122
3.20848498,1,1.0,6,0.499982168,83,0.0402709493,50,0.165419259,-1,-1,314.168636,90,80,0.09346806662620231
2.45044481,1,1.0,6,0.499975397,83,0.0156607431,51,0.021120917,50,0.0886164328,233.956417,90,80,0.19341999130284127
2.56189543,1,1.0,6,0.499975397,74,0.0317881629,50,0.0886164328,-1,-1,239.274705,120,80,0.11622639690941071
1.92460511,1,1.0,6,0.499982168,74,0.0390998937,5,0.30813646,-1,-1,143.304667,90,80,0.3990550158396143
2.41559809,1,1.0,6,0.499975397,29,0.220725285,5,0.0432467209,56,0.0136180092,174.827209,90,80,0.39697136936649574
1.73255377,1,1.0,6,0.499982168,50,0.0147695767,56,0.0638351582,-1,-1,173.417166,90,80,0.4473185099173999
2.18217859,1,1.0,6,0.499982168,83,0.0100677373,74,0.0457754854,-1,-1,212.512132,90,80,0.2673263350654983
2.81766038,1,1.0,6,0.499982168,51,0.192970616,5,0.194612501,56,0.0178738443,252.09278,90,80,1
3.55316061,1,1.0,6,0.499982168,83,0.0654402926,74,0.0591266686,51,0.0288015845,374.520354,90,80,0.09442796675803655
2.04823957,1,1.0,6,0.499982168,83,0.0260083214,50,0.0177234921,29,0.0469046671,187.044466,90,80,1
2.74342372,1,1.0,6,0.499982168,83,0.0419489055,51,0.106565863,5,0.583837502,225.249012,90,80,0.17234831317573654
1.90888448,1,1.0,6,0.499982168,50,0.067940053,56,0.0178738443,-1,-1,174.907199,60,80,0.5874575038236518
2.28089559,1,1.0,6,0.499975397,29,0.202331511,5,0.324350406,-1,-1,143.306736,60,80,0.5971586221772959
2.31111909,1,0.685122142,6,0.342548854,29,0.132322342,5,1.0,-1,-1,114.339238,120,80,0.5087780491974634
1.79022736,1,1.0,6,0.499982168,74,0.0286096783,5,0.486531252,-1,-1,115.741012,60,80,0.6315823895156785
2.05404994,1,1.0,6,0.499982168,83,0.0335591244,50,0.0147695767,29,0.0275909806,198.210947,30,80,0.6302548680567587
2.24240726,1,1.0,6,0.499975397,74,0.0457749545,5,0.259480325,56,0.0374495252,198.983181,30,80,0.6190288784681068
2.06536301,1,1.0,6,0.499975397,51,0.0384016673,50,0.0472620975,5,0.562207371,140.588727,30,80,0.8496561868581112
2.81766038,1,1.0,6,0.499982168,51,0.192970616,5,0.194612501,56,0.0178738443,252.09278,60,80,1
1.87350672,1,1.0,6,0.499982168,51,0.0619234066,29,0.0193136864,5,0.162177084,144.669448,30,80,0.8159277332657142
2.23908814,1,1.0,6,0.499975397,50,0.112247481,5,0.281103686,-1,-1,175.997231,120,80,0.29414410434754673
3.11254026,1,1.0,6,0.499982168,51,0.132487289,50,0.0472626456,29,0.0993275302,263.930915,60,80,1
1.8576652,1,0.983963423,6,0.491957503,50,0.0445665012,5,1.0,-1,-1,99.2348014,60,80,0.8492672242180301
1.97876395,1,1.0,6,0.499975397,51,0.0518422508,5,0.475713929,56,0.035747274,149.538353,30,80,1
2.17304773,1,1.0,6,0.499975397,29,0.150828945,5,0.281103686,56,0.0272360183,153.9006,120,80,0.3569919763547431
1.858258,1,1.0,6,0.499982168,51,0.0662436443,5,0.113523959,56,0.00893692215,155.089784,60,80,1
3.45154191,1,1.0,6,0.499982168,74,0.0724778518,51,0.0460825352,50,0.076801799,321.521457,120,80,0.050954450065343423
2.01026236,1,1.0,6,0.499975397,50,0.0236310487,56,0.0987305663,-1,-1,218.851188,30,80,0.7098545233830801
1.84099641,1,1.0,6,0.499982168,51,0.0518428521,56,0.0306408759,-1,-1,174.070275,60,80,0.5890844920939614
2.69996297,1,1.0,6,0.499975397,74,0.0635763257,51,0.0192008336,50,0.0196925406,259.215059,90,80,0.17352667492017088
2.00416754,1,1.0,6,0.499982168,74,0.0114438713,51,0.0691238027,-1,-1,181.239609,90,80,1
2.40400107,1,1.0,6,0.499975397,74,0.0661193787,5,0.389220488,-1,-1,188.825608,30,80,0.584816229494842
2.71890888,1,1.0,6,0.499975397,74,0.0559471666,29,0.0956476236,-1,-1,231.777208,120,80,0.18495116166733025
2.51931142,1,1.0,6,0.499975397,83,0.0145421186,50,0.031508065,29,0.150828945,202.542103,120,80,0.18885799880442752
3.33491983,1,1.0,6,0.499982168,83,0.107389198,51,0.0460825352,-1,-1,376.256135,120,80,0.05370243095913139
3.09601396,1,1.0,6,0.499982168,74,0.114438713,5,0.648708336,-1,-1,238.045854,120,80,0.13847873154578802
2.14400483,1,1.0,6,0.499975397,74,0.0432319015,5,0.540584011,56,0.0187247626,157.736629,90,80,0.3540351718606757
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,90,80,1
2.32695133,1,0.7006931,6,0.350334055,29,0.13919623,5,1.0,-1,-1,115.919513,60,80,0.6876664421621732
2.58706731,1,1.0,6,0.499975397,83,0.0548126009,74,0.0139867917,51,0.0192008336,280.899525,120,80,0.10086570003522463
1.78091689,1,1.0,6,0.499982168,83,0.0285252557,5,0.421660418,-1,-1,128.560831,30,80,0.8108207341182194
2.69996297,1,1.0,6,0.499975397,74,0.0635763257,51,0.0192008336,50,0.0196925406,259.215059,30,80,0.4780029579518765
2.93812694,1,1.0,6,0.499982168,51,0.0432023767,29,0.248318826,56,0.0510681266,239.09496,120,80,0.13458451561530102
2.39976629,1,1.0,6,0.499975397,51,0.105604585,50,0.0157540325,29,0.0257512833,215.132872,120,80,0.18634867345381614
1.86161447,1,1.0,6,0.499982168,83,0.0352370806,5,0.291918751,-1,-1,151.476811,120,80,1
3.04200442,1,1.0,6,0.499982168,51,0.201611091,50,0.0295391535,-1,-1,281.972668,90,80,1
2.16631578,1,1.0,6,0.499975397,83,0.0302028617,51,0.042241834,5,0.454090569,169.818945,90,80,0.29217519611634
1.90773664,1,1.0,6,0.499982168,51,0.0547230105,50,0.0162465344,56,0.0140437348,174.583435,60,80,1
3.42456959,1,1.0,6,0.499982168,74,0.0743851637,51,0.118086496,-1,-1,322.300329,60,80,0.17251238886167042
3.51768739,1,1.0,6,0.499982168,83,0.107389198,74,0.0305169902,-1,-1,398.754001,30,80,1
2.88241484,1,1.0,6,0.499982168,29,0.331091767,5,0.324354168,56,0.0255340633,190.994763,30,80,0.6340561460112971
2.18558514,1,1.0,6,0.499975397,83,0.0257283637,50,0.0531698597,5,0.432467209,170.399649,60,80,0.4393763288122641
2.28550847,1,1.0,6,0.499975397,51,0.101764418,29,0.0331087928,5,0.172986883,185.724202,120,80,0.23935429906981706
2.18459334,1,1.0,6,0.499975397,29,0.150828945,5,0.237856965,56,0.0306405206,159.085808,30,80,0.7432766258695724
2.94707376,1,1.0,6,0.499982168,50,0.186096667,29,0.0496637651,5,0.259483334,236.298334,30,80,0.6154306872017523
2.69996297,1,1.0,6,0.499975397,74,0.0635763257,51,0.0192008336,50,0.0196925406,259.215059,60,80,0.27866017860154735
2.01249452,1,1.0,6,0.499975397,83,0.0380332333,5,0.778440975,-1,-1,134.846311,60,80,0.5494321030716575
3.43145683,1,1.0,6,0.499982168,83,0.0402709493,74,0.0534047329,51,0.0806444365,345.756184,120,80,0.054933801771328984
2.51555706,1,1.0,6,0.499975397,83,0.0134234941,50,0.0354465731,29,0.14715019,202.424831,60,80,0.3722946156785218
2.61874275,1,1.0,6,0.499982168,51,0.120966655,50,0.0502165609,5,0.681143753,192.435198,60,80,0.47624746285062575
2.00416754,1,1.0,6,0.499982168,74,0.0114438713,51,0.0691238027,-1,-1,181.239609,60,80,0.491536333585375
1.97477184,1,1.0,6,0.499982168,51,0.0374420598,50,0.0502165609,-1,-1,175.176787,30,80,0.782662822170641
2.62216075,1,1.0,6,0.499975397,74,0.0508610606,51,0.0576025009,-1,-1,250.6809,30,80,0.5108387480221995
2.56113799,1,1.0,6,0.499975397,83,0.0223724902,74,0.0267020568,51,0.0556824176,256.355817,90,80,0.16469756720505674
2.30894109,1,1.0,6,0.499975397,51,0.0806435013,50,0.033477319,56,0.0187247626,220.151575,120,80,0.18255427979379243
1.76296775,1,1.0,6,0.499982168,51,0.0547230105,5,0.356789585,-1,-1,121.165473,30,80,0.8849496700701853
2.39316622,1,1.0,6,0.499975397,83,0.0581684744,50,0.0177232866,5,0.194610244,232.820952,90,80,0.19951718147803507
1.7157353,1,1.0,6,0.499982168,83,0.0134236498,51,0.0187210299,5,0.50274896,110.896189,30,80,0.8691903725435977
2.07504278,1,1.0,6,0.499982168,83,0.0251693433,74,0.0143048392,51,0.0216011884,206.077741,120,80,0.1798143305769383
2.55617979,1,1.0,6,0.499975397,83,0.0346773597,29,0.143471435,-1,-1,218.928679,60,80,0.35691854387991956
2.20163056,1,1.0,6,0.499975397,51,0.0864037514,56,0.0425562786,-1,-1,219.567491,90,80,0.30618129330651517
3.09338588,1,1.0,6,0.499982168,51,0.155528556,50,0.0354469842,29,0.0772547457,267.756209,120,80,0.09014800085824204
2.01663076,1,1.0,6,0.499982168,83,0.0176185403,50,0.0576013493,-1,-1,190.243509,90,80,0.2886630585314193
2.85471102,1,1.0,6,0.499982168,51,0.152648398,50,0.0324930688,56,0.0408545012,281.710237,30,80,0.5912335393649697
2.03774387,1,1.0,6,0.499982168,74,0.017165807,51,0.0331218221,50,0.0280621958,184.80851,90,80,0.304276638490779
2.56661916,1,1.0,6,0.499982168,29,0.19865506,5,0.356789585,56,0.0842624088,202.481338,120,80,0.2105274631718928
2.69367812,1,1.0,6,0.499982168,51,0.0892849119,50,0.0502165609,56,0.0817090025,281.513103,60,80,0.3156701459126222
2.56189543,1,1.0,6,0.499975397,74,0.0317881629,50,0.0886164328,-1,-1,239.274705,90,80,0.1782974910188641
2.04655446,1,0.481726506,6,0.240854663,29,0.0425321814,5,1.0,-1,-1,88.1493107,90,80,0.8195454300331937
3.14252929,1,1.0,6,0.499982168,83,0.0419489055,51,0.158408715,-1,-1,314.834461,60,80,0.182521005703638
3.42462383,1,1.0,6,0.499982168,83,0.100677373,74,0.0190731189,51,0.0288015845,382.888522,60,80,0.15393626749614767
