mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
3.19931938,1,1.0,6,0.499982168,83,0.0620843802,51,0.123846813,-1,-1,332.339069,90,120,0.219077,0.014
