mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit
2.25494306,1,1.0,6,0.499975397,51,0.0345615006,50,0.0807394165,5,0.237856965,182.006085
