mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio
1.80286676,1,1.0,6,0.499982168,51,0.0403222183,29,0.0358682748,5,0.30813646,122.696379,90,100,0.511406
