mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
2.03936509,1,1.0,6,0.499982168,83,0.0310421901,50,0.0339700265,-1,-1,202.553092,60,120,0.450846,0.01
