mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio
3.25425471,1,1.0,6,0.499982168,74,0.116346025,5,0.291918751,56,0.0255340633,293.194874,90,80,0.13729119074200072
