mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
2.56486668,1,1.0,6,0.499975397,83,0.0167793676,74,0.0305166363,51,0.0595225843,253.456237,90,120,0.289982,0.017
