mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio
2.18949022,1,1.0,6,0.499975397,29,0.158186454,5,0.281103686,56,0.023831516,153.038033,90,30,0.13173404520525178
