mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit
3.32054008,1,1.0,6,0.499982168,83,0.0469827742,50,0.0443087302,29,0.204173257,277.598748
