mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio
2.09429135,1,1.0,6,0.499982168,74,0.017165807,29,0.115882119,-1,-1,162.067769,90,120,0.7582494389430575
