mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio
2.27439259,1,1.0,6,0.499975397,50,0.033477319,29,0.143471435,5,0.302727046,152.932526,120,100,0.31884
