mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
2.81683697,1,1.0,6,0.499982168,50,0.162465344,29,0.0607001574,5,0.454095835,210.576787,60,100,0.379691,0.019
