mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
2.26894802,1,1.0,6,0.499975397,51,0.0614426677,50,0.0413543353,56,0.0289382694,220.046212,90,120,0.378529,0.0097
