mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
3.66111802,1,1.0,6,0.499982168,74,0.085829035,29,0.193136864,-1,-1,287.868281,30,100,0.380051,0.019
