mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio
2.83656565,1,1.0,6,0.499982168,50,0.132926191,29,0.115882119,5,0.454095835,203.4342,90,30,1
