mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
1.81264861,1,1.0,6,0.499982168,50,0.0620322223,5,0.291918751,-1,-1,129.808979,90,80,0.543427,0.022
