mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio,sigma
1.78889282,1,1.0,6,0.499982168,83,0.0100677373,51,0.038882139,5,0.340571876,128.711845,90,100,0.440091,0.018
