mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio
3.27776568,1,1.0,6,0.499982168,83,0.0436268617,74,0.0247950546,51,0.118086496,330.942187,120,30,0.0007075473657969088
