mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit
1.90213529,1,1.0,6,0.499975397,83,0.0123048696,51,0.0307213338,5,0.929804498,110.037312
