mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio
2.29198026,1,1.0,6,0.499975397,51,0.115205002,5,0.0432467209,56,0.0136180092,212.3362,120,80,0.21104952217259154
