mass_den,atom_num_1,atom_per_mol_1,atom_num_2,atom_per_mol_2,atom_num_3,atom_per_mol_3,atom_num_4,atom_per_mol_4,atom_num_5,atom_per_mol_5,mean_excit,thickness,spc,energy_ratio
2.01768712,1,1.0,6,0.499982168,83,0.0243303652,51,0.0288015845,50,0.0162465344,196.031831,60,30,0.13016037892637528
